FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile,WarningLetterLink
3009136169,Crazy Bakery LLC,120 Main St Ste A,unavailable,Woodland,CA,California,95695-3100,US,United States,Domestic,Warning Letter,2015-03-03,2015,451490,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009136169,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009136169"
3009154125,"BEK Catering, LLC dba Floppers Foods",28396 Al-181,unavailable,Daphne,AL,Alabama,36526,US,United States,Domestic,Injunction,2016-07-05,2016,294,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009154125,
3010434417,"J&R Produce, Inc.",528 W 28th St,unavailable,Houston,TX,Texas,77008-1914,US,United States,Domestic,Warning Letter,2024-06-04,2024,680830,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010434417,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010434417"
3016593326,"DrJockers.com, LLC",109 Dunlavin Dr Nw,unavailable,Acworth,GA,Georgia,30102-2499,US,United States,Domestic,Warning Letter,2020-05-01,2020,605729,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016593326,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016593326"
3009184211,Maldives Industrial Fisheries Company Limited,Felivaru Fisheries Complex,Lhaviyani Atoll,Felivaru,unavailable,unavailable,unavailable,MV,Maldives,Foreign,Warning Letter,2020-05-01,2020,607230,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009184211,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maldives-industrial-fisheries-company-limited-607230-05012020
3016590585,DrJockers.com Store,8250 Industrial Blvd,Suite 200,Breinigsville,PA,Pennsylvania,18031-1254,US,United States,Domestic,Warning Letter,2020-05-01,2020,605729,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016590585,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016590585"
3011490882,International General Trading Corp.,566 7th Ave Rm 804,unavailable,New York,NY,New York,10018-1868,US,United States,Domestic,Warning Letter,2021-06-17,2021,614717,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011490882,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/international-general-trading-corp-614717-06172021
3009214171,Leaner Living,540 Lanier Cres,unavailable,Portsmouth,VA,Virginia,23707-1360,US,United States,Domestic,Warning Letter,2012-04-04,2012,239834,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009214171,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009214171"
3009315045,"Baker's Best Health Products, Inc.",46925 West Rd,unavailable,Wixom,MI,Michigan,48393-3654,US,United States,Domestic,Warning Letter,2018-04-26,2018,544600,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009315045,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009315045"
3012016355,Jus Bar LLC,502 Avenue U,unavailable,Brooklyn,NY,New York,11223-4065,US,United States,Domestic,Warning Letter,2017-04-05,2017,511976,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012016355,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jus-bar-llc-511976-04052017
3009273900,Pressure Safe LLC,23365 Ne Halsey St,unavailable,Wood Village,OR,Oregon,97060-2812,US,United States,Domestic,Warning Letter,2017-06-07,2017,520442,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009273900,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pressure-safe-llc-520442-06072017
3009275897,Star Health & Beauty LLC,2950 Godfrey Rd,unavailable,Madison,GA,Georgia,30650-5714,US,United States,Domestic,Warning Letter,2017-05-26,2017,516206,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009275897,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009275897"
3010873774,Sweet Production Inc.,915 Terminal Way Ste A,unavailable,San Carlos,CA,California,94070-3224,US,United States,Domestic,Warning Letter,2016-05-06,2016,492716,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010873774,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010873774"
3009315045,"Baker's Best Health Products, Inc.",46925 West Rd,unavailable,Wixom,MI,Michigan,48393-3654,US,United States,Domestic,Warning Letter,2021-03-16,2021,613721,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009315045,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009315045"
3009317431,"Original Living Coconut, LLC",817 W Arnold Wallen Way,unavailable,Stockton,MO,Missouri,65785-9599,US,United States,Domestic,Warning Letter,2018-10-10,2019,561493,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009317431,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/original-living-coconut-llc-561493-10102018
3012996160,Fresh Nutrition Inc,1206 N Miller St,unavailable,Anaheim,CA,California,92806-1959,US,United States,Domestic,Warning Letter,2021-05-27,2021,612984,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012996160,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fresh-nutrition-inc-612984-05272021
3009327186,Women's Health Institute of Texas,4771 Sweetwater Blvd Ste 155,unavailable,Sugar Land,TX,Texas,77479-3121,US,United States,Domestic,Warning Letter,2012-11-05,2013,265836,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009327186,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009327186"
3016986349,Riverstone LLC,51668 Blue River Dr,unavailable,Blue River,OR,Oregon,97413-9401,US,United States,Domestic,Warning Letter,2020-12-21,2021,608645,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016986349,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/riverstone-llc-608645-12212020
3016651173,Sparrow Health & Performance LLC,2000 Southlake Park,Suite 150,Hoover,AL,Alabama,35244-3616,US,United States,Domestic,Warning Letter,2020-12-21,2021,608460,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016651173,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016651173"
3009625036,"Avicola Santos, Inc.","Road 727, Km 0.6",Bo. La Plata,Aibonito,PR,Puerto Rico,00705,US,United States,Domestic,Warning Letter,2017-01-17,2017,508164,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009625036,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/avicola-santos-inc-508164-01172017
3009748303,"Unique Encapsulation Technology, LLC",9 Lenel Rd,unavailable,Landing,NJ,New Jersey,07850-1844,US,United States,Domestic,Warning Letter,2017-01-17,2017,506356,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009748303,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/unique-encapsulation-technology-llc-506356-01172017
3013414347,PESQUERA NIVAMA SAC,"Sub Lote A S/N , Zona Industrial Iii","Sector Tierra Colorada, Paita, Piura",Piura,unavailable,unavailable,unavailable,PE,Peru,Foreign,Warning Letter,2016-08-30,2016,500707,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013414347,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013414347"
3009391551,"Southeastern Pharmaceutical Wholesale, Inc.",2807 Old Hickory Trl,unavailable,Birmingham,AL,Alabama,35244-1939,US,United States,Domestic,Warning Letter,2016-08-30,2016,496291,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009391551,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009391551"
3011088616,E&H Distributors Llc,9605 Airway Rd Ste A,unavailable,San Diego,CA,California,92154-7922,US,United States,Domestic,Warning Letter,2020-11-04,2021,610883,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011088616,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/eh-distributors-llc-610883-11042020
3012126107,Half Hill Farm Inc,110 W High St,unavailable,Woodbury,TN,Tennessee,37190-1227,US,United States,Domestic,Warning Letter,2020-11-04,2021,609440,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012126107,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012126107"
3009412997,"Campolor, Inc.","El Tuque Industrial Park, #105 Street B",unavailable,Ponce,PR,Puerto Rico,00731,US,United States,Domestic,Warning Letter,2019-03-08,2019,575789,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009412997,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/campolor-inc-575789-03082019
3009425654,Oregon Wild Berries Inc,49279 Highway 30,unavailable,Westport,OR,Oregon,97016-8280,US,United States,Domestic,Warning Letter,2017-08-09,2017,528092,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009425654,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/oregon-wild-berries-inc-528092-08092017
3009427390,"Vincent Piazza, Jr. & Sons Seafood, Inc.",1201 Sams Ave,unavailable,Harahan,LA,Louisiana,70123-2236,US,United States,Domestic,Warning Letter,2012-07-06,2012,322638,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009427390,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009427390"
3010150998,Neptunus Seafood B.V.,Ijzersteden 7,unavailable,Enschede,unavailable,unavailable,unavailable,NL,Netherlands,Foreign,Warning Letter,2020-01-22,2020,599076,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010150998,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/neptunus-seafood-bv-599076-01222020
3011302121,"TP. Food Canning Ltd., Part.",Tambol Mae Hia,Moo 3; 72 Klongcholpratan Rd.,Chiang Mai,unavailable,unavailable,unavailable,TH,Thailand,Foreign,Warning Letter,2020-01-22,2020,599159,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011302121,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tp-food-canning-ltd-part-599159-01222020
3013678331,Chill6,26 Valley Forge Cir,unavailable,West Boylston,MA,Massachusetts,01583-1823,US,United States,Domestic,Injunction,2023-06-02,2023,368,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013678331,
3009458857,Co_Mail-Express,24a Trolley Sq,unavailable,Wilmington,DE,Delaware,19806-3334,US,United States,Domestic,Warning Letter,2023-06-02,2023,637652,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009458857,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009458857"
3023222568,Hekma Center (Amazon),910 Foulk Rd,Suite 201,Wilmington,DE,Delaware,19803-3158,US,United States,Domestic,Warning Letter,2023-06-02,2023,637652,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3023222568,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3023222568"
3019356306,Hekma Center DMCC,Jumeirah Lake Towers Cluster R,Sheikh Zayed Rd,Dubai,unavailable,unavailable,unavailable,AE,United Arab Emirates,Foreign,Warning Letter,2023-06-02,2023,637652,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3019356306,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3019356306"
3014391676,HEKMA CENTER,Almaskah Street,unavailable,Ar'Ara,unavailable,unavailable,unavailable,IL,Israel,Foreign,Warning Letter,2023-06-02,2023,637652,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014391676,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014391676"
3017093546,Hekma Center,Ara,"1, El-Masqa St.",Ar'Ara,unavailable,unavailable,unavailable,IL,Israel,Foreign,Warning Letter,2023-06-02,2023,637652,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3017093546,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3017093546"
3013697313,Premium Production LLC,785 E Venture Dr,unavailable,Saint George,UT,Utah,84790-7899,US,United States,Domestic,Warning Letter,2019-07-29,2019,579705,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013697313,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/premium-production-llc-579705-07292019
3009492559,"Hi-Tech Pharmaceuticals, Inc.",5440 Oakbrook Pkwy Ste A,unavailable,Norcross,GA,Georgia,30093-7801,US,United States,Domestic,Seizure,2013-11-12,2014,415404,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009492559,
3009498542,Judge Farms Inc,5636 Demming Rd,unavailable,Ansonia,OH,Ohio,45303-9746,US,United States,Domestic,Warning Letter,2019-05-17,2019,569128,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009498542,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/judge-farms-inc-569128-05172019
3011084525,Chlodnia Grudziadz Sp. z o.o.,Ul. Gen. Jozefa Kustronia 13 Nip:,"876-233-01-25, Regon 340162937",Grudziadz,unavailable,unavailable,unavailable,PL,Poland,Foreign,Warning Letter,2015-05-12,2015,452181,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011084525,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011084525"
3009506171,Laughing Giraffe Organics,1606 E University Dr Ste 108,unavailable,Phoenix,AZ,Arizona,85034-6714,US,United States,Domestic,Warning Letter,2015-05-12,2015,449449,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009506171,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009506171"
3009512758,Garden Fresh Buffalo Grove,770 S Buffalo Grove Rd,unavailable,Buffalo Grove,IL,Illinois,60089-3708,US,United States,Domestic,Warning Letter,2021-08-04,2021,614397,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009512758,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009512758"
3014484265,DING TEA BALBOA,5945 Balboa Ave,unavailable,San Diego,CA,California,92111-2711,US,United States,Domestic,Warning Letter,2021-12-16,2022,620269,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014484265,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014484265"
3010134810,"CK Management, Inc.",4965 Preston Park Blvd Ste 100,unavailable,Plano,TX,Texas,75093-5170,US,United States,Domestic,Warning Letter,2015-05-19,2015,443931,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010134810,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010134810"
3009545142,Golden Grains Bakery,547 Griffith Rd,unavailable,Charlotte,NC,North Carolina,28217-3517,US,United States,Domestic,Warning Letter,2024-12-20,2025,688860,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009545142,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009545142"
3012141366,Spartan Enterprises Inc. dba Watershed Wellness Center,16280 National Pkwy,unavailable,Lansing,MI,Michigan,48906-9106,US,United States,Domestic,Warning Letter,2023-03-08,2023,642030,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012141366,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/spartan-enterprises-inc-dba-watershed-wellness-center-642030-03082023
3015619394,"Santa Cruz Produce, Inc.",27 Calle Cristina,unavailable,Rio Rico,AZ,Arizona,85648-3101,US,United States,Domestic,Warning Letter,2023-03-08,2023,652068,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015619394,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/santa-cruz-produce-inc-652068-03082023
3009560186,El Maguey Dorado Corp.,196 W 25th St,unavailable,Hialeah,FL,Florida,33010-1608,US,United States,Domestic,Warning Letter,2023-03-08,2023,640715,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009560186,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009560186"
3013506289,MKK IMPORT,3848 W Carson St Ste 330,unavailable,Torrance,CA,California,90503-6732,US,United States,Domestic,Warning Letter,2023-08-31,2023,660814,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013506289,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013506289"
3009598253,American Pure Whey,3302 US Highway 70 E,unavailable,New Bern,NC,North Carolina,28560-6930,US,United States,Domestic,Warning Letter,2016-05-24,2016,485112,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009598253,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009598253"
3009600379,Fides New York Inc,3412 192nd St,unavailable,Flushing,NY,New York,11358-1927,US,United States,Domestic,Warning Letter,2020-08-03,2020,608989,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009600379,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009600379"
3009626637,David C. Kauffman,1860 500th St Sw,unavailable,Kalona,IA,Iowa,52247-9249,US,United States,Domestic,Warning Letter,2013-11-13,2014,407514,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009626637,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009626637"
3009646962,"Derby Paradise, Inc.",25755 148th Dr,unavailable,Rosedale,NY,New York,11422-3018,US,United States,Domestic,Warning Letter,2017-07-21,2017,525034,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009646962,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009646962"
3014172235,Vital Health & Wellness,800 Industrial Park Dr,unavailable,Trenton,TN,Tennessee,38382-3900,US,United States,Domestic,Warning Letter,2022-02-17,2022,618743,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014172235,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014172235"
3011656772,"Pop Daddy Popcorn, LLC",5775 Brighton Pines Ct,unavailable,Howell,MI,Michigan,48843-6403,US,United States,Domestic,Warning Letter,2023-03-28,2023,646807,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011656772,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pop-daddy-popcorn-llc-646807-03282023
3009656557,Vicare International (USA) INC.,1041 S Garfield Ave Ste 205211,unavailable,Alhambra,CA,California,91801-4765,US,United States,Domestic,Warning Letter,2017-09-11,2017,522768,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009656557,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vicare-international-usa-inc-522768-09112017
3009675643,Banjaras Inc,2707 Gallion Dr,unavailable,Sugar Land,TX,Texas,77479-1979,US,United States,Domestic,Warning Letter,2019-10-23,2020,589115,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009675643,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009675643"
3009720981,J & B Seafood Inc.,9301 Faith St,unavailable,Coden,AL,Alabama,36523-3057,US,United States,Domestic,Warning Letter,2017-09-19,2017,535742,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009720981,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009720981"
3011282255,Kemal Balikcilik Ihracat,Icmeler Mahallesi,Cesme Urla Izmir Asfalti Caddesi No 329,Urla,unavailable,unavailable,unavailable,TR,Turkey,Foreign,Warning Letter,2022-01-12,2022,618729,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011282255,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kemal-balikcilik-ihracat-618729-01122022
3009726483,Saad Trading Inc,14311 W Warren Ave,unavailable,Dearborn,MI,Michigan,48126-1458,US,United States,Domestic,Warning Letter,2022-01-12,2022,614485,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009726483,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009726483"
3009730881,Michael Zakany LLC,601 Putnam Ave,unavailable,Zanesville,OH,Ohio,43701-5504,US,United States,Domestic,Warning Letter,2015-07-28,2015,455640,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009730881,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009730881"
3011118746,Sunny Creek Farm Inc.,520 Pinefield Dr,unavailable,Tryon,NC,North Carolina,28782-7795,US,United States,Domestic,Warning Letter,2022-02-02,2022,617664,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011118746,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sunny-creek-farm-inc-617664-02022022
3009745967,SALEM Botanicals Corp.,100 Central Schoolhouse Rd,unavailable,Carneys Point,NJ,New Jersey,08069-3176,US,United States,Domestic,Warning Letter,2024-06-26,2024,677299,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009745967,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009745967"
3011317272,Jocker's Foods Industries,209 Laureano Avendano Street,Brgy. Sto. Cristo,Pulilan,unavailable,unavailable,unavailable,PH,Philippines,Foreign,Warning Letter,2024-06-26,2024,671834,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011317272,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011317272"
3011310327,Discover Fresh Foods,211 Pine Rd,unavailable,Easley,SC,South Carolina,29642-8225,US,United States,Domestic,Warning Letter,2024-06-26,2024,677021,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011310327,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011310327"
3010632980,"Herbal Vitality, Inc",2810 Hopi Dr,unavailable,Sedona,AZ,Arizona,86336-3733,US,United States,Domestic,Warning Letter,2023-03-07,2023,640206,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010632980,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/herbal-vitality-inc-640206-03072023
3009790805,Willis Ocean Inc.,968 Meeker Ave # 970,unavailable,Brooklyn,NY,New York,11222-3816,US,United States,Domestic,Warning Letter,2020-04-30,2020,606827,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009790805,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/willis-ocean-inc-606827-04302020
3009803370,Long Life Unlimited,328 E Kibby St,unavailable,Lima,OH,Ohio,45804-1516,US,United States,Domestic,Warning Letter,2018-01-31,2018,533282,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009803370,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/long-life-unlimited-533282-01312018
3009808030,"Juve International, LLC",11650 S State St Ste 318,unavailable,Draper,UT,Utah,84020-7143,US,United States,Domestic,Warning Letter,2013-04-02,2013,367318,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009808030,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009808030"
3014477606,"Manzela USA, LLC",1300 E Hackberry Ave Ste B,unavailable,Mcallen,TX,Texas,78501-5749,US,United States,Domestic,Warning Letter,2022-11-15,2023,642268,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014477606,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014477606"
3009844265,Blue Pacifico S.A.C.,Parque Industrial,"Av. Circunvalacion, A 2",Tacna,unavailable,unavailable,unavailable,PE,Peru,Foreign,Warning Letter,2016-08-23,2016,501228,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009844265,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009844265"
3009857093,"Thai Fishsauce Factory (Squid Brand) Co.,Ltd.",190 Moo 1 Vitarnvithee Road,"Tambon Bangchakrang, Muang District",Samut Songkhram,unavailable,unavailable,unavailable,TH,Thailand,Foreign,Warning Letter,2017-12-12,2018,540119,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009857093,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009857093"
3012676428,GnuPharma Corp.,7726 N Owasso Expy,unavailable,Owasso,OK,Oklahoma,74055-3393,US,United States,Domestic,Warning Letter,2017-12-12,2018,532298,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012676428,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012676428"
3012927609,K2 TRADING INC.,140 Hobart St,unavailable,Hackensack,NJ,New Jersey,07601-3922,US,United States,Domestic,Warning Letter,2022-11-07,2023,635768,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012927609,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/k2-trading-inc-635768-11072022
3011178600,Maliba African Market Corp,1983 Adam Clayton Powell Jr Blvd,unavailable,New York,NY,New York,10026-1215,US,United States,Domestic,Warning Letter,2022-11-07,2023,642698,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011178600,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maliba-african-market-corp-642698-11072022
3019969907,Conners Clinic,8519 Eagle Point Blvd,#170,Lake Elmo,MN,Minnesota,55042-8629,US,United States,Domestic,Warning Letter,2022-11-07,2023,616763,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3019969907,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/conners-clinic-616763-11072022
3009893004,"Fu Fa Flour Food Enterprise Co., Ltd.","No.21, Houhu, Xinwu Township, Taoyuan","County 327, Taiwan, R.O.C.",Taoyuan,unavailable,unavailable,unavailable,TW,Taiwan,Foreign,Warning Letter,2016-05-09,2016,493377,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009893004,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009893004"
